"baseMean"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"
"Dnah8"	8.40776519775107	0.519323200411034	0.651422449391362	0.0867858963988483	0.16030691582717
"Abcg1"	24665.9221801548	0.991009453977313	0.0963095644634766	1.54905230747541e-25	6.51519171163837e-24
"Slc37a1"	95.7736325841593	0.120884045720694	0.184405141171339	0.482559045567703	0.604664833068272
"Wdr4"	260.026384285264	0.304034746490018	0.158372593708217	0.0425677635325235	0.0897249298593546
"Ndufv3"	409.07822703207	-0.24805085810396	0.119073631719003	0.0318226366402246	0.0703586775171904
"Pknox1"	291.269561376904	-0.152352883776948	0.137569737780445	0.249214714654338	0.366807798039642
"U2af1"	347.330869483583	-0.134250561341677	0.144019550410034	0.329027019141775	0.454656810412486
"Sik1"	303.683266805055	1.43950610906483	1.07135575496538	0.00514530260707221	0.0151166909774874
"Rrp1b"	221.23208291093	0.252595925809194	0.186334123398421	0.143748344667657	0.23953686106095
"Brd4"	1613.52913449525	0.0621313602223406	0.0921581842941232	0.454349906310306	0.577869084062825
"Gm4432"	6.38903750311755	-0.0217099361042833	0.443669318978468	0.918889450658533	0.945809860774656
"Akap8"	1049.12014602353	0.30358445570057	0.0962707066569623	0.00131087775530414	0.00465063345708065
"Akap8l"	347.176227837746	0.735457409575174	0.154939417494047	6.67205915555568e-07	4.89437454750057e-06
"Wiz"	466.909973709152	0.33309640245	0.131981831352192	0.00878356787853492	0.0238645769007538
"Rasal3"	378.67780199487	0.225551884444158	0.144373080546488	0.102560802386324	0.183097238105493
"A530088E08Rik"	64.6549867410075	0.215471327253328	0.259635139505011	0.335228494984736	0.461232275570304
"Cyp4f17"	25.5430290921322	0.157087523866877	0.333521509388586	0.538418584856358	0.653213779862738
"Cyp4f16"	894.128451368046	0.0365970450136365	0.122871074605277	0.760209486113058	0.834005809926755
"Cyp4f37"	13.8999956201517	1.09906013839825	0.727010989862616	0.0134029910627326	0.0340291190881848
"Zfp871"	1307.32468637529	0.226183735905573	0.102674626385309	0.0243707206475688	0.056091941411433
"Zfp811"	5.19259844497934	2.8359362916848	1.51899533439943	0.00872111597454225	0.0237301955417104
"Zfp799"	86.1393001208766	-0.0607365914485667	0.199762481953044	0.739974087320998	0.819003897373829
"Zfp870"	48.9105471857376	-0.677921273630014	0.283705098057758	0.0057711652821872	0.0167135038047668
"Cyp4f13"	170.836172049939	0.0725418613164549	0.151987488534622	0.618217484915634	0.721602219407752
"Zfp472"	165.497419394316	0.453238529522065	0.179373166745544	0.00671100883769854	0.0189964487489071
"Zfp952"	117.939657353968	0.00608534658614489	0.195701946239675	0.974724897512009	0.983112607157909
"Zfp763"	18.2196243739507	0.0716199269169164	0.364456334269572	0.782582820338311	0.851003907198983
"Zfp563"	59.7409779232432	0.198981355421969	0.227323766802101	0.327726242688495	0.45330027466628
"Zfp955a"	78.1829536273486	0.582022991873344	0.269945479568735	0.0124797275588789	0.0320928794384204
"Zfp955b"	79.3783366208142	0.733355017240216	0.305689498738056	0.00444682197016359	0.0133310822298972
"Zfp81"	58.7658576016179	-0.253983885329302	0.243005535779557	0.23489929717523	0.350253342703497
"Zfp101"	47.0630470311811	-1.84115677090681	0.282726484135579	7.92653303950877e-12	1.16761119174146e-10
"Adamts10"	498.540341176462	0.0466097384765066	0.15329744304403	0.751241690872758	0.826771211983538
"Myo1f"	4401.17238958935	-0.378477149468446	0.131895873882181	0.00292870989303095	0.00930578645434736
"Zfp414"	140.515661373905	-0.483475812291381	0.197853554786804	0.00807209041886447	0.0222915222668685
"Pram1"	73.7344366458714	-1.15492585033322	0.285301108665633	8.55994814950571e-06	5.05998599350809e-05
"Hnrnpm"	2769.15705311081	-0.352430005735705	0.0828315736487997	1.57974941790305e-05	8.8319528016215e-05
"Marchf2"	525.19361350748	-0.00851943406951457	0.101442080736037	0.930092680131388	0.95350906094932
"Rab11b"	956.042814493324	0.266234166718259	0.0837186312358172	0.00127245239749284	0.00453317814275383
"Angptl4"	857.497451284808	-0.101216352813475	0.202215040241404	0.583691959759885	0.693337550863051
"Kank3"	251.798715272028	0.61175082514526	0.190031611550493	0.000522965840950026	0.00207724176526469
"Rps28"	739.715463176026	-0.267517521941531	0.106918283054911	0.0103612661051794	0.0274625100374841
"Ndufa7"	351.748119448384	-0.179411513473418	0.12992421429516	0.152273082280442	0.250897375004861
"Cd320"	33.0800917194896	-0.212316221268709	0.292719750902366	0.37891347820752	0.506565007566013
"Kifc1"	173.196032804419	-2.64017252702417	0.185237756469646	3.86620262948692e-47	4.99325927481008e-45
"Smim40"	8.09604772674954	0.143319030494906	0.440742456427956	0.554666126281142	0.667604357585492
"BC051226"	34.4692759007373	-0.222211039290392	0.320238057449455	0.379090364376619	0.50658961109108
"Daxx"	487.875565640627	0.120312580931243	0.123644106411572	0.316868437251017	0.441674461865421
"Zbtb22"	407.264332218676	0.640282065825329	0.120587821314139	4.58471490536285e-08	4.13108983650243e-07
"Gm19412"	455.706594746107	0.470991086161917	0.113057195317811	1.86087934650862e-05	0.000102348669605467
"Tapbp"	3059.29900003992	0.474568083845023	0.0874992747920933	3.4499893770984e-08	3.16438767400144e-07
"Rgl2"	1122.5616570961	-0.130894384486243	0.117783991985567	0.25164062306617	0.369867456779406
"Pfdn6"	256.49014209189	-0.647512554608642	0.146326400074398	4.04620559587394e-06	2.53975379228494e-05
"Wdr46"	342.417274781271	0.0466813417890258	0.155038875236537	0.754331098888178	0.829310183180073
"B3galt4"	73.4142480162395	0.0274358983073377	0.231220911367003	0.895750789050351	0.930765509044924
"Rps18"	1613.20470990079	-0.458043253893437	0.0913803460860182	3.36717898630932e-07	2.57646621896774e-06
"Vps52"	625.075495636006	-0.225514904608697	0.107954963434006	0.0323155465351119	0.0712390651720587
"H2-K2"	136.915244875238	0.96552701271094	0.188852642142815	6.75586245850537e-08	5.92458555517487e-07
"AA388235"	4.10677692245132	-0.8154087610208	1.08092760520012	0.0355916095996493	0.0772764505312321
"H2-K1"	5498.88810399535	0.375452624772976	0.0798555191121167	1.90513990651094e-06	1.28003777428528e-05
"Ring1"	227.819495099428	0.237365170336624	0.166143256935749	0.129700197362085	0.220365248014072
"H2-Ke6"	312.22343184202	0.255281623386201	0.125460816450562	0.035409895214126	0.0769591909243268
"Slc39a7"	1288.02172870722	0.285316578604864	0.0955709376343436	0.00248352702775536	0.00806767697583335
"Rxrb"	544.541732059487	-0.0897144086035816	0.171519489493952	0.577273017389778	0.68794974371756
"Col11a2"	78.342689465804	0.351139551797901	0.261754353403024	0.118062000967461	0.204850148509968
"BC051537"	5.16087629525576	0.0121927770220611	0.435855239723199	0.958865739424511	0.972711626807506
"H2-Oa"	12.8491890438054	-0.257230516453338	0.427015208628794	0.343456643658818	0.469923664614408
"Brd2"	3131.30273481425	0.421830000070369	0.0922963744338841	3.22483665288829e-06	2.05855024682125e-05
"H2-DMa"	1896.07367585284	1.46574125989556	0.108464603997121	1.37811655860357e-42	1.27685495060183e-40
"H2-DMb2"	134.757823651374	1.61590921725791	0.197857582286896	3.6877849678557e-17	9.12031307524235e-16
"H2-DMb1"	551.191899343038	0.104598814523775	0.155915043980104	0.47760507451725	0.599573734195146
"Psmb9"	264.302790469355	-0.22992370668851	0.127624234265833	0.0623928615478929	0.122467781355751
"Tap1"	430.937609852238	-0.0949452002899199	0.115078411212	0.395337507774725	0.522080703822313
"Psmb8"	918.54829710074	-0.0735482795717111	0.108849768241897	0.487619629459104	0.609274365510027
"Tap2"	795.918659422223	0.548357404878635	0.105945510866724	1.13827379510332e-07	9.60024323495453e-07
"H2-Ob"	24.3500530767727	0.985470179000731	0.441147422664381	0.00412007891989306	0.0125188519652454
"H2-Ab1"	1107.53420610938	0.967174847809581	0.231823170651465	5.47505988730644e-06	3.34787736581063e-05
"H2-Aa"	1174.33556025109	1.12790365337039	0.237170235844249	2.65908486939035e-07	2.09482804313155e-06
"H2-Eb1"	704.485145456225	0.922906675732793	0.231505444356286	1.32123023387279e-05	7.49811352432203e-05
"H2-Ea"	111.617356921773	4.02744472908967	0.300336905017074	7.93965315992955e-42	7.25117180734709e-40
"Btnl6"	4.71727531685723	0.0253793195906155	0.449924439637858	0.908613757213723	0.938942495735445
"Notch4"	13.034253155066	0.063751401482051	0.360240799107143	0.805179135978142	0.867679766760769
"Gpsm3"	944.492046882342	0.246825810667108	0.116011311346037	0.0285791321801235	0.0642088884299875
"Pbx2"	665.411378346529	0.37331708194357	0.0996205322142386	0.000128769385108742	0.000592459646635617
"Ager"	41.4710187354227	1.30743853483071	0.408033532134529	0.000140424390158129	0.000640551642012785
"Rnf5"	306.00646055691	-0.380357967103297	0.12768780654138	0.00204191539492396	0.00681491261798427
"Agpat1"	759.702971678165	-0.141905173048073	0.0928165344885559	0.118543319087843	0.205517949539954
"Egfl8"	74.7145596300285	0.182608594912129	0.252009931239551	0.404596095346877	0.53172635163996
"Ppt2"	1466.59437799714	0.303555703149912	0.0784943715265324	8.93719796697651e-05	0.000426384377633439
"Prrt1"	150.263069965521	0.174901913911601	0.191170083128589	0.322299752767189	0.447537428201703
"Fkbpl"	74.5739697458534	0.0780966448701614	0.220690034079966	0.695863264883593	0.787256764084998
"Atf6b"	940.186577354544	0.239577832601137	0.0929556697988363	0.00883234755288967	0.0239767294716024
"C4b"	41.2280346709136	-4.33394712105475	0.519258040119844	4.50305004990556e-18	1.19700619413914e-16
"C4a"	16.704130459538	0.402855739047717	0.395711800024525	0.153632728041837	0.252714275150254
"Stk19"	159.27497431357	0.0811417373506913	0.178683747716777	0.628779506029057	0.730604758641178
"Dxo"	218.77596218917	-0.378872593271558	0.146199377404952	0.00671655067537379	0.0190079276085279
"Skiv2l"	1127.87301137479	-0.108930269409486	0.089194741322101	0.214420671450309	0.32692376641589
"Nelfe"	351.984203864468	-0.777665942851093	0.12421025247448	1.25804700447891e-10	1.59735739813976e-09
"Cfb"	983.127634872408	-0.611224980086154	0.209485218402335	0.00155686823109928	0.00539658941271277
"C2"	12.4072330962329	2.23739290291755	0.722419984518457	0.000146179710886409	0.000663962267635391
"Zbtb12"	43.5478835112038	-0.598414470196675	0.354295458306819	0.0335734001647383	0.0735680367620127
"Ehmt2"	1858.86421655269	-0.146532362751885	0.120497917052099	0.210275866481161	0.321947937831173
"Neu1"	1847.38383812339	0.076959127164978	0.0789869596693003	0.324517850240301	0.449853094564836
"1110038B12Rik"	70.3122812801455	-0.040238688866665	0.240258563115679	0.84764025634581	0.897612588913456
"Hspa1b"	82.7056057204319	-1.02822469203775	1.3737077026998	0.0244420182106371	0.056217960935637
"Hspa1a"	46.1417311646366	-0.738004354811383	0.909279529607308	0.0455801918788315	0.0948548719665917
"Hspa1l"	13.7664891615138	-0.395665197327276	0.442937771138438	0.173798574668323	0.278889128477557
"Lsm2"	166.545612542935	-1.52936430417261	0.161011505858696	2.62211502101036e-22	9.31287851628846e-21
"D17H6S56E-5"	531.692070557848	-2.56207852607669	0.115293141498811	2.21997198375466e-110	4.73076029738118e-107
"Vars"	1019.57778792305	-1.07597142829323	0.145262880049546	2.75477358193424e-14	5.31259955031843e-13
"Msh5"	11.7514701810188	-0.0981086312221855	0.386275926670522	0.698246113681071	0.789021193948402
"Clic1"	2697.55489496565	-0.396700253985115	0.0755719295473363	1.09870131558464e-07	9.29100199805904e-07
"Ddah2"	8.04481340812516	-0.201660950392463	0.425898249101304	0.439562271632577	0.564564862390169
"Abhd16a"	608.185422868527	0.304864638342168	0.118129982017784	0.00783266251289918	0.0216912330279248
"Ly6g5b"	16.2740647501904	0.240744892926991	0.381985896940051	0.368120420629181	0.495034465520058
"Csnk2b"	188.611220246333	-0.233609998275713	0.145335080242886	0.0927064169958352	0.169020996393662
"Gpank1"	86.3184947126363	-0.274873494478846	0.214922287519834	0.157574685774892	0.258003870093506
"Gm20522"	17.7092137754833	-0.0523521798135007	0.366135516253512	0.835671401831232	0.88981466887193
"D17H6S53E"	145.486064812783	0.00649435739792317	0.170848284218278	0.969236192513077	0.97911463676007
"Bag6"	1996.41562222697	0.104382017718284	0.0843256502220155	0.209949981067434	0.321775472086699
"Prrc2a"	3539.12821930792	-0.155739740427623	0.0890062804872844	0.0707150649623978	0.135617642209272
"Aif1"	5.4896036889061	0.177305546549408	0.467227441006616	0.449336504566145	0.573890375325415
"Lst1"	55.556634911235	0.516849089525628	0.293691530559131	0.0356035169616076	0.0772880420833812
"Ltb"	14.4069503945687	1.437017163009	0.75411570142178	0.00427615645471565	0.0128950321768855
"Tnf"	213.776894633054	1.44269572244144	0.212799166711983	1.25059100882617e-12	2.00376649609667e-11
"Lta"	4.54026450371501	2.37356495812866	1.51424882347664	0.00674080211522176	0.0190681185498286
"Nfkbil1"	158.494555216918	-0.154803925073811	0.160028610104192	0.307221468362804	0.430621979224601
"Atp6v1g2"	60.9898619877541	0.0966503280590923	0.222859814829065	0.630538735345202	0.731850787048271
"Ddx39b"	1951.25323230753	-0.00943775293447103	0.116449113198343	0.931943504338787	0.954335227172492
"H2-D1"	4363.7970993344	0.7580391667875	0.0988995226780073	5.47951175017867e-15	1.13551113837576e-13
"H2-Q1"	14.485759639539	7.74192172449257	2.59135893145612	1.96399881479282e-07	1.58333473177434e-06
"H2-Q2"	46.0017267781145	5.86307135464446	0.742276734311561	3.13046662142309e-15	6.6821613057622e-14
"H2-Q4"	589.02183705765	1.52788866776173	0.134063917997274	4.48205242583673e-31	2.52456045448231e-29
"H2-Q5"	43.6944598633914	3.01617322723288	0.484082901910627	3.13479995229958e-11	4.28679702567941e-10
"H2-Q10"	80.1764975567439	5.58520049896581	0.529120088018445	2.42120004350813e-26	1.05656872888379e-24
"Tcf19"	245.723630615778	-2.74311057880598	0.193288313653446	9.58608226779996e-47	1.18997716384554e-44
"Cchcr1"	164.881424227123	-1.40216442500393	0.192640530802538	4.87939004168584e-14	9.05484485819958e-13
"Vars2"	174.219612742756	-0.535578731020995	0.17392370977251	0.0010625614289281	0.00386622379916752
"Gtf2h4"	120.072900716634	-0.64969003962127	0.190179311649038	0.000254846017156802	0.00109051578827539
"Ier3"	183.179530714811	1.25816933879285	0.615125237335211	0.00281286833307019	0.0089980821883001
"Flot1"	313.69077002294	-0.261241132276745	0.141182433154517	0.053549722211377	0.108079991822362
"Tubb5"	7309.68135805286	-1.42891386421665	0.101293283064122	5.5292453168245e-46	6.36909284873136e-44
"Mdc1"	687.254057256031	-0.906011036046312	0.105688527105432	2.67020862149934e-18	7.23332360900224e-17
"Nrm"	284.710038286173	-1.49893863046903	0.144813546296202	5.76982694349210e-26	2.48393963971347e-24
"Ppp1r18"	1620.95548917373	-0.0479505715476144	0.0909846317266898	0.590750281461254	0.698865016539933
"Dhx16"	753.084852514599	-0.0117202603233446	0.0934189749477841	0.893628762460554	0.929391358127594
"2310061I04Rik"	151.560565999335	-0.461294468459042	0.205503380571554	0.0143629817090537	0.0360229666794744
"Atat1"	51.3517748251054	0.00633283126017362	0.273356963418911	0.979643052275158	0.986121560887275
"Gm16279"	5.8590348006357	-0.0197189901618607	0.443269555168576	0.925915200880837	0.95066422683683
"Mrps18b"	109.066479692315	-0.242434869524682	0.242472201367272	0.256096221893557	0.375122728048004
"Ppp1r10"	781.288162709121	0.229929995361599	0.176165235661375	0.162968681758534	0.264800808865754
"Abcf1"	1179.24504733059	0.0784910294444088	0.0968057141971854	0.409656834936209	0.536392451765937
"Prr3"	199.798376532106	1.18133217790712	0.220458194265078	1.15032053351411e-08	1.14015491019468e-07
"Gnl1"	677.548062571413	0.864312892901864	0.124425045164752	9.64275962038386e-13	1.56264036129567e-11
"A930015D03Rik"	9.87382592391586	1.56760844720511	0.788639851677775	0.00310343930967684	0.00977354064372613
"H2-T24"	65.2654942922868	-0.199854032814999	0.243575344630333	0.349708655881491	0.476421292985985
"H2-T23"	994.049071330459	0.646252879565121	0.0968602290802153	1.03224891749889e-11	1.50322718213449e-10
"H2-T22"	14.3886744775198	1.28126325758312	0.566214899822677	0.00236780044000397	0.00773695283053686
"Gm11127"	7.85182110526909	6.52900025178997	2.55161712164809	1.31376216332289e-05	7.45904219371513e-05
"H2-T-ps"	42.5705403098848	0.335015937162913	0.281910159129765	0.15724280973497	0.257559129550516
"H2-T10"	39.7805053528224	0.30126444354379	0.271430138303811	0.192082278267385	0.300731534064472
"Gm10499"	110.310975635256	7.58126660095081	0.814479627461644	8.01180734887989e-20	2.45656999431123e-18
"2410017I17Rik"	10.0578733952869	7.15792638495532	2.62802446698212	1.83883510288113e-06	1.23874318363741e-05
"Gm8909"	106.515278105514	6.83085617780918	0.656257193608678	5.83168124676593e-25	2.42090507860874e-23
"Rpp21"	100.483024213961	0.106325936812504	0.180746431182908	0.529986876905441	0.646727639636664
"Trim39"	259.908582963892	0.157599496034904	0.13471001114713	0.225091059702056	0.339268453300777
"Trim26"	677.046195288668	0.590905493967723	0.107960424256086	2.02000490372147e-08	1.93274093939877e-07
"Trim15"	4.70602990685556	0.271553194616889	0.518814342870474	0.258610992984974	0.378069992717342
"Ppp1r11"	303.413708075706	0.331588264837451	0.1513106223836	0.0211863266107973	0.0499701848451678
"Znrd1"	164.717517296631	0.319853001595167	0.18056836714463	0.0571972661367324	0.11394893188287
"Znrd1as"	14.2546629039389	-0.337962010366986	0.433753237583166	0.23257064596061	0.347470002249632
"Gabbr1"	517.158736992437	3.0395812875302	0.204547708178395	3.66589763345954e-51	5.45025199318764e-49
"H2-M3"	204.317691518496	0.139788416321039	0.14378046594986	0.309071611203701	0.432693487446679
"Rn45s"	954.147774808581	0.796373731401665	0.153127313032796	5.45612388499243e-08	4.87164804423975e-07
"9130008F23Rik"	5.47665497222212	-0.445592906150972	0.635604067215203	0.111317256959637	0.195589177887306
"Cenpq"	119.030642640586	-1.89951814370835	0.205720298695094	2.78406309759157e-21	9.27006009526194e-20
"Mmut"	385.895286798687	-0.39744118948774	0.117595266846171	0.00049370277434409	0.00196957368884978
"Cd2ap"	621.605976457348	0.307144513962383	0.130598626338442	0.0147035873717227	0.0367402908217406
"Tnfrsf21"	2305.4679354271	-0.131811395825104	0.0948268983631206	0.156543888237741	0.25677615843589
"Adgrf5"	20.4412736990161	0.835632978596958	0.603214865338663	0.0249151253669323	0.0571703309495832
"Pla2g7"	164.440535516405	3.39465916514506	0.345247711169614	3.2729106580917e-24	1.315957096678e-22
"1700071M16Rik"	28.4187435593512	3.44894350270447	0.571636986311444	1.46190808766253e-10	1.84520797718194e-09
"Enpp5"	36.4447705483411	0.292658191198729	0.385298239596936	0.280079839379927	0.401977241798103
"Enpp4"	118.644617156703	-0.444482568960395	0.275294160856322	0.0596020166556241	0.117803584009709
"Gm34917"	5.51354182842299	0.181927175396573	0.483161381663102	0.414201031453139	0.54062621357287
"Clic5"	16.4035559715185	1.519765521617	0.664223265192926	0.00167703873568756	0.00576414442862934
"Runx2"	1042.10840981751	0.691454389965341	0.114675325386539	6.12709130826543e-10	7.23370170521531e-09
"Supt3"	115.912462388981	-0.290381607031571	0.17407932567543	0.075116812571837	0.142351202837336
"Cdc5l"	521.98014034158	-0.268980408499152	0.110056560811205	0.0121836258228712	0.0314706747012587
"B230354K17Rik"	55.6532141223028	-1.02852482714242	0.282060376842617	5.03561303134484e-05	0.000254991478094159
"Aars2"	137.895843930313	-0.50151401145325	0.173095954733037	0.00204855233866454	0.00683349600891335
"Nfkbie"	120.801147611896	0.95777847045304	0.225862100773888	4.48745647259492e-06	2.78797951693871e-05
"Slc35b2"	349.553943239338	-0.280568058472317	0.123810212474119	0.0193164376908537	0.0461903819553498
"Hsp90ab1"	16287.5536543724	-0.132331719219128	0.131051478339744	0.294938271871242	0.418311785262973
"Slc29a1"	2768.4085644422	0.059358354009183	0.0939679741854947	0.527891638469877	0.645156039904019
"Tmem63b"	567.461367420202	0.982189057160696	0.119292005117553	3.68422580722729e-17	9.12031307524235e-16
"Mrpl14"	200.805601233427	-0.405125776004989	0.136438844298805	0.00200534242559527	0.00671212257949244
"Vegfa"	11.0287146351708	1.65384825387483	1.36576285545394	0.00651832050869653	0.0185454486035144
"Mrps18a"	232.269922730949	-0.261842516932019	0.161727804492003	0.0869810610765389	0.16055144318242
"Mad2l1bp"	103.814553319541	-0.154925069495156	0.217750438802094	0.430601358232694	0.55567914476819
"Gtpbp2"	821.478775930399	-0.0571566133664946	0.146727581389462	0.682597021956704	0.776001202341817
"Polh"	251.339517028102	-1.51165857068467	0.213454354678882	1.96166284887329e-13	3.46433994277539e-12
"Xpo5"	523.443259215748	-0.292445545222518	0.151928244749666	0.0435535067582336	0.0914203146246641
"Polr1c"	183.937502796841	-0.24216526947904	0.142586422624113	0.0763357270412784	0.144190959661661
"Yipf3"	558.159505936578	0.31362717493576	0.130307172838947	0.0124844209433853	0.0320984930991603
"Tjap1"	215.384775053273	0.0848621840344169	0.132101357976381	0.508941669131379	0.628423774168403
"Abcc10"	137.160314967022	-0.056336732844651	0.189018897834731	0.746799802379167	0.823721728193584
"Zfp318"	403.733693639829	0.282063479319659	0.117029650388922	0.0133728150805327	0.0339659939649763
"Dnph1"	42.9361936517265	-1.65869418133066	0.28694376270183	8.19288709633275e-10	9.53177929151142e-09
"Cul9"	105.31518033539	0.751171627671852	0.225224910010371	0.000249684692096749	0.00107093876992587
"Srf"	599.850094099256	0.796772073250962	0.165446988736109	3.97906751328689e-07	3.01578881001103e-06
"Klc4"	281.36524717627	0.646382107983453	0.159109644740208	1.9110662893027e-05	0.000104848708128649
"Mrpl2"	283.137988195635	-0.328540298521885	0.129251771620427	0.00844914627638598	0.0231305868152677
"Cul7"	107.349102065223	0.18680822540604	0.195670065781886	0.300669368344163	0.424088090860283
"Rrp36"	222.595046489361	-0.0960580467852275	0.152590490819565	0.508669141584858	0.628182906710753
"Klhdc3"	515.082032382002	-0.0487443929050789	0.111994304396751	0.654510228964148	0.753246425520755
"Mea1"	331.09930944523	-0.22973457203082	0.137894150517082	0.082940053946052	0.154362668086495
"Ppp2r5d"	542.030437598431	-0.746311458841386	0.104414333793243	3.02084398979207e-13	5.22659150926676e-12
"Pex6"	387.557287917009	-0.413967142018022	0.198748186213376	0.023811074605706	0.0550042276257555
"Gnmt"	8.75838219398812	0.396835301444214	0.487463701193638	0.171626076662329	0.276061267606559
"Cnpy3"	800.048711225697	-0.267804350277707	0.102251410131713	0.00740388907680615	0.0206932597188815
"2310039H08Rik"	31.1920720134344	-0.51417324467066	0.354299206482641	0.0634703164420341	0.124125338945832
"Rpl7l1"	754.962898741905	-0.0551546849998564	0.145920664067594	0.68729225763732	0.78036753451299
"Bicral"	407.05957968703	0.411823956833651	0.140790971576527	0.00228364761161699	0.00749646171043258
"Tbcc"	143.742809216266	0.596517639466801	0.178872076298356	0.000370617765488796	0.00152908068119711
"Ubr2"	1137.66796692878	0.00845234937737707	0.118841840396455	0.944601033210006	0.962576235957654
"Trerf1"	841.20851493332	1.05883024569604	0.37829897451741	0.000643121595622214	0.00249029458559226
"Mrps10"	101.108321581213	-0.396109322413623	0.206859217318269	0.0360744409640012	0.0781172027757931
"Guca1b"	5.36324935224635	-0.164342479345352	0.458848406217777	0.485851900809009	0.607540577383275
"Guca1a"	10.8601963427348	-0.0829337103100916	0.386396730893155	0.742984852840871	0.82036306808492
"Taf8"	180.544934056757	0.258511108063613	0.187652164844472	0.137033810426389	0.23051102487986
"Ccnd3"	1024.54587183009	-1.05701263603349	0.148946956615511	2.73056173033333e-13	4.73717263012782e-12
"Bysl"	406.271002897196	-0.427454852140177	0.172886977855024	0.00856718134620731	0.0233909845596
"Med20"	157.237102542658	-0.5584685882166	0.180214806565459	0.000941242522564294	0.00348227051316755
"Usp49"	40.0028807621047	-0.296400061331696	0.283304750484809	0.212789269340579	0.324823734215454
"Tomm6"	677.515122152076	-0.424758409368812	0.108022597508299	5.5793919040596e-05	0.000279976863757088
"Tomm6os"	348.415378636682	-0.24211864347718	0.130935560534094	0.0553191572037081	0.110968111704834
"Prickle4"	6.04995492740426	0.0619131038108561	0.432190179842851	0.791988595116194	0.858312101810108
"Frs3"	12.8960312594059	0.458012320759116	0.483967486057562	0.127754504837266	0.217795879846571
"Frs3os"	3.65846844417148	0.15577974927919	0.491813395847462	0.434814442327655	0.560437243911431
"Tfeb"	749.99268803505	0.538488287404896	0.228903578365654	0.00845009940670385	0.0231305868152677
"Foxp4"	156.717824420566	0.268852748632469	0.175473411084699	0.101168009612141	0.181116517908266
"Trem1"	1251.60376582228	1.98121771414129	0.363824630060265	2.89446199839482e-09	3.12308785750854e-08
"Trem3"	45.4222136870423	0.785696076812127	0.309453575833259	0.00278764393471615	0.00892632490590552
"Treml4"	173.096766724953	1.15744627583743	0.257211052434619	9.41135039876139e-07	6.71129538196113e-06
"Treml2"	21.6421512192715	0.560458814255578	0.451538766994732	0.0671303322881602	0.129911976485003
"B430306N03Rik"	19.6279688460484	-0.835493014721616	0.518458207740755	0.0206136786923969	0.0488357412934939
"Trem2"	346.60992711256	-0.545208394953328	0.152102735777528	0.000170168283927468	0.000757053471919486
"Nfya"	769.462536949097	-0.559654687673991	0.133631063712077	1.42792304441809e-05	8.0571156425109e-05
"Oard1"	159.964952008792	-0.602553066857714	0.157811742897894	6.1381102810437e-05	0.000305495827378065
"Apobec2"	4.95078048238047	0.119688435089562	0.448422929642533	0.606597093055582	0.71253563911885
"Mocs1"	457.389520050014	0.131112819649014	0.11698603096868	0.250438359587773	0.368354407648599
"Daam2"	35.0341913419254	0.911308059413006	0.461903816449772	0.00750152346619208	0.0209420259909895
"Rftn1"	1079.18925482875	0.550794905551895	0.129592618178036	1.0348894082099e-05	6.02006186231655e-05
"Plcl2"	588.389494048286	-0.0236368688475629	0.189394254664498	0.891298848017903	0.927852891685564
"Tbc1d5"	745.988425592265	0.139028063901036	0.113118632965825	0.208069177395967	0.319518529027677
"Satb1"	19.359166077558	1.40324271931218	0.735916308915903	0.00364173736102107	0.0112516345272274
"Rab5a"	463.123048072945	0.310400457067016	0.136568764291114	0.0180308835255017	0.0436468907150822
"Kat2b"	327.716003396779	-0.141712876314094	0.131226610499242	0.263089131449487	0.382952827266978
"Sgo1"	103.275722336089	-2.83102843967744	0.248940771164589	4.42409142935842e-31	2.50293951397242e-29
"Pot1b"	200.75487929555	-0.274127180470756	0.225637237568635	0.175436859718227	0.280792760036986
"Adgre4"	12.0500279915214	0.0280500290270024	0.414015309035456	0.909528455001959	0.9394411165749
"Zfp119a"	16.7680358750808	0.32952093649823	0.398981743426476	0.234816694302005	0.350171412308042
"Zfp959"	40.9142996033648	-0.116527781288766	0.3027194788722	0.632562159987115	0.733666525543836
"Zfp119b"	18.22068998781	-0.147577097046564	0.349120735664111	0.567048491444602	0.67897227806977
"Ebi3"	13.2313015605375	0.638989325033578	0.526354287797042	0.0537460254062063	0.108441956895022
"Gm16712"	17.2581079931939	0.256608972613371	0.396042119436852	0.342428816466704	0.469019265917865
"Yju2"	78.497339253925	0.00834710533018878	0.216171848933478	0.96771339810931	0.978444337623909
"Stap2"	42.060496721794	-0.135160602082155	0.300175748934685	0.578324001072554	0.688560450480834
"Mpnd"	310.783173636867	-0.355763438641942	0.122535226875717	0.00272643844909007	0.00876325842384758
"Sh3gl1"	513.644544738333	-0.0155623244747711	0.14700092720205	0.910409764335437	0.939494494527708
"Chaf1a"	313.156508956432	-2.34479004715174	0.178632217846584	2.24419888203451e-40	1.9388058720063e-38
"Ubxn6"	586.958134056222	-0.143863006052169	0.137440295739414	0.276381061366202	0.39799619896703
"Hdgfl2"	374.939703140144	-0.584821794426269	0.143966440086626	2.3174200093918e-05	0.000125606325731596
"Lrg1"	160.409124046329	-3.03356769512072	0.300402683148415	6.05581961056935e-25	2.49773256583031e-23
"Sema6b"	389.613806867874	0.0687589110535599	0.174221168899433	0.67615934244	0.770807181922061
